TAC;DEVICE_TYPE
487906740;Smartphone
-269423750;Voice_centered
-1724456900;Smartphone
2084914206;Smartphone
-335637063;Voice_centered
1881628420;Smartphone
-474820557;Feature_plus
1963396477;Smartphone
86894091;Smartphone
885712301;Feature_plus
-203992299;Smartphone
-548173352;Feature_plus
-533345268;Feature_plus
1438094038;Feature_plus
1100544968;Feature_plus
1990423161;Voice_centered
-1703222388;Voice_centered
-1858105494;Voice_centered
2080375577;Smartphone
1108488839;Smartphone
-1556181315;Smartphone
-637363017;Feature_plus
435006812;Smartphone
-477837460;Smartphone
-279555966;Voice_centered
-724274212;Feature_plus
-1967635361;Smartphone
1860240137;Voice_centered
-1955592333;Feature_plus
-270292135;Voice_centered
890267421;Smartphone
1914283668;Smartphone
-325129427;Smartphone
1620282995;Smartphone
-700785785;Smartphone
1361246929;Smartphone
2074979841;Data_only
-1663875549;Voice_centered
-1940649438;Smartphone
1895598831;Voice_centered
-2144899551;Voice_centered
-673669097;Voice_centered
1870993628;Smartphone
853681778;Smartphone
1477186889;Smartphone
1667353589;Smartphone
-7411713;Smartphone
233977915;Smartphone
-835388640;Data_only
1986838773;Smartphone
829068656;Smartphone
-1797976192;Smartphone
1870799513;Feature_plus
-706761341;Voice_centered
427569030;Feature_plus
78039853;Voice_centered
1234104084;Feature_plus
1849751087;Feature_plus
1133113681;Smartphone
-719855179;Smartphone
-1098124736;Feature_plus
-1250925815;Smartphone
1397031155;Smartphone
-875562015;Feature_plus
-595396411;Tablets
1261434748;Smartphone
1552653763;Voice_centered
1452109356;Data_only
-1740812494;Feature_plus
1539361044;Smartphone
-1989703153;Smartphone
-394207926;Smartphone
-2077648027;Smartphone
237032154;Smartphone
2122529232;Data_only
1949879632;Feature_plus
-1063909340;Voice_centered
1309996666;Smartphone
-1580640441;Smartphone
-1052704809;Feature_plus
827132731;Feature_plus
-829319373;Data_only
777011376;Feature_plus
1171070429;Smartphone
2102803142;Smartphone
-906432255;Voice_centered
610978;Voice_centered
1056387191;Voice_centered
-402767323;Voice_centered
-1933938640;Voice_centered
1524404333;Smartphone
575679814;Data_only
-1710287150;Smartphone
-1611686054;Data_only
-827542736;Smartphone
890528301;Smartphone
790660573;Data_only
-136985765;Smartphone
2000302534;Smartphone
1922796884;Data_only
979751744;Smartphone
1189856388;Smartphone
-2017017839;Smartphone
-965294266;Smartphone
2068608679;Voice_centered
-210329021;Smartphone
880909019;Smartphone
264637294;Smartphone
-218763807;Voice_centered
-1154332353;Feature_plus
19051365;Feature_plus
921251503;Smartphone
-1449229312;Voice_centered
-1117919111;Smartphone
470762344;Voice_centered
356995015;Smartphone
361182202;Feature_plus
-1249924309;Smartphone
-1654240845;Voice_centered
-1022453030;Feature_plus
1828707368;Smartphone
-2121524019;Data_only
230949051;Smartphone
-1247222711;Feature_plus
151568544;Smartphone
-1147393650;Feature_plus
1715030896;Smartphone
937656230;Feature_plus
-758748014;Smartphone
1849266170;Feature_plus
956422642;Feature_plus
-2076956906;Feature_plus
1099595881;Voice_centered
385706779;Smartphone
-1104463247;Smartphone
1871438925;Feature_plus
-298839100;Smartphone
-321521236;Smartphone
1686675214;Feature_plus
1496966703;Tablets
1650223265;Feature_plus
-1355016989;Feature_plus
1461399605;Feature_plus
1522599353;Feature_plus
-1736489791;Voice_centered
1296581510;Voice_centered
894045161;Voice_centered
1359510896;Voice_centered
1474111194;Voice_centered
-59147090;Smartphone
1871860183;Tablets
567489295;Smartphone
-244955042;Smartphone
580463539;Smartphone
748163477;Smartphone
2102477378;Smartphone
1463131922;Smartphone
1490799746;Smartphone
-347670395;Smartphone
1290450878;Smartphone
-489018346;Data_only
-602873701;Tablets
1043706180;Smartphone
-687395677;Smartphone
-164033167;Voice_centered
-1074517120;Voice_centered
1865276862;Voice_centered
-1771155664;Feature_plus
1787082705;Voice_centered
1469907514;Feature_plus
492706970;Feature_plus
1917492922;Tablets
-1673842114;Voice_centered
-1069849961;Smartphone
-27212442;Smartphone
427302929;Voice_centered
-522472678;Smartphone
-1237535564;Smartphone
-166870049;Feature_plus
715818516;Smartphone
-1844159791;Voice_centered
1548037759;Smartphone
1905912945;Smartphone
137951036;Smartphone
414549868;Feature_plus
1945459229;Smartphone
-1829453983;Voice_centered
-1344161174;Smartphone
-1659004566;Smartphone
-590979355;Voice_centered
334013446;Smartphone
654982610;Feature_plus
-1920220079;Feature_plus
2068514341;Smartphone
1999903219;Smartphone
-537951134;Feature_plus
33831780;Smartphone
578558500;Smartphone
1576626791;Smartphone
250580741;Smartphone
133110984;Feature_plus
-1669284411;Feature_plus
-2045277117;Voice_centered
849480016;Smartphone
-1793428606;Smartphone
-1775206844;Data_only
-1241647189;Smartphone
-1072105738;Smartphone
-690370153;Data_only
2012414865;Smartphone
425161949;Smartphone
-1147130569;Smartphone
1670407929;Smartphone
546596132;Smartphone
153284193;Smartphone
900785926;Smartphone
416022714;Smartphone
-1388033740;Smartphone
420197382;Smartphone
-2069478895;Smartphone
849617394;Smartphone
-1724703817;Voice_centered
-633108062;Feature_plus
1728311822;Voice_centered
-1185065231;Voice_centered
1850384829;Voice_centered
1252762330;Smartphone
-1045157464;Feature_plus
-586695311;Voice_centered
1557110779;Feature_plus
-272152008;Feature_plus
1750693244;Voice_centered
757477915;Smartphone
608837558;Smartphone
1908601350;Smartphone
773889264;Smartphone
-292112284;Smartphone
355530570;Feature_plus
1130421645;Feature_plus
-1898461264;Smartphone
156664477;Smartphone
-1670639227;Voice_centered
-1500145823;Feature_plus
617586260;Smartphone
1331160620;Smartphone
121084898;Smartphone
-1459987308;Tablets
1453794723;Smartphone
1307681740;Tablets
1786261068;Voice_centered
-1363994388;Smartphone
-985951377;Smartphone
-118452773;Feature_plus
112938623;Feature_plus
-229898563;Feature_plus
487725504;Smartphone
1927717092;Smartphone
1647133603;Smartphone
945481857;Smartphone
-1683667597;Feature_plus
-1119243072;Voice_centered
-588887037;Voice_centered
969335272;Voice_centered
1468775931;Voice_centered
309395876;Voice_centered
-2069693791;Voice_centered
-501755026;Voice_centered
453166582;Smartphone
1680697342;Smartphone
-1236714493;Smartphone
889715305;Smartphone
268038775;Smartphone
467416572;Smartphone
1239314928;Smartphone
1511494520;Smartphone
-849911488;Smartphone
1738659781;Voice_centered
-1220815881;Voice_centered
-273044595;Voice_centered
-308315458;Smartphone
-2087370574;Voice_centered
2088924926;Feature_plus
-553265095;Voice_centered
2064962190;Voice_centered
164117168;Smartphone
1387098238;Voice_centered
-192532655;Smartphone
-644159;Voice_centered
-1234115181;Smartphone
-1153652925;Voice_centered
-248691202;Feature_plus
489908382;Smartphone
-549261484;Smartphone
-1227794499;Feature_plus
-959798112;Smartphone
1671045433;Voice_centered
196366849;Feature_plus
36606819;Smartphone
1153505911;Feature_plus
271799510;Feature_plus
-374403563;Voice_centered
-367209116;Feature_plus
701221339;Smartphone
-1301291765;Feature_plus
2094966335;Smartphone
-1172369345;Voice_centered
-102041360;Voice_centered
754724697;Smartphone
1426717969;Smartphone
-1993400138;Smartphone
1676859772;Feature_plus
2099313585;Tablets
894740082;Smartphone
1738425313;Voice_centered
-1593980054;Data_only
239564290;Voice_centered
-276719686;Voice_centered
-148754656;Voice_centered
1043046026;Smartphone
1835565093;Data_only
-14042692;Smartphone
324816444;Smartphone
-1166223957;Smartphone
-1586899386;Smartphone
-754765957;Data_only
-392182819;Smartphone
1294448628;Voice_centered
-2069844805;Smartphone
-840257541;Smartphone
120241608;Data_only
-1363183854;Smartphone
1035407306;Smartphone
-305253683;Voice_centered
1656455659;Smartphone
-1071003616;Voice_centered
-1135651740;Voice_centered
1899881700;Voice_centered
1206555830;Voice_centered
-1043324393;Feature_plus
1724213521;Voice_centered
-1235648767;Smartphone
1517314734;Feature_plus
-1353866117;Voice_centered
-932251993;Tablets
1683159754;Feature_plus
1138697614;Smartphone
-1909552334;Smartphone
-638968135;Smartphone
109074102;Smartphone
577536242;Voice_centered
1339335076;Tablets
1866398775;Smartphone
-1404802060;Smartphone
-96416291;Smartphone
-1095336926;Feature_plus
492773502;Feature_plus
-1790596292;Tablets
1331564207;Voice_centered
-283367006;Smartphone
971461025;Smartphone
868942357;Smartphone
-677176840;Smartphone
2099206816;Feature_plus
-1522331033;Tablets
42959791;Smartphone
-1404014829;Feature_plus
972282477;Smartphone
-13548665;Smartphone
334471502;Feature_plus
-2022171064;Feature_plus
967642114;Voice_centered
-1195328001;Smartphone
634890661;Feature_plus
-1250345875;Smartphone
-981926038;Smartphone
-1170392843;Voice_centered
-909988914;Voice_centered
1692670953;Voice_centered
-1598093257;Voice_centered
-1117722970;Smartphone
-2095875058;Smartphone
-636624190;Smartphone
1455189069;Smartphone
-694402338;Tablets
1544166304;Smartphone
-2008557896;Data_only
-380331560;Smartphone
1903067516;Smartphone
738869064;Smartphone
-1261869477;Smartphone
29289177;Smartphone
611312803;Voice_centered
1583302876;Voice_centered
882985597;Smartphone
-487839530;Feature_plus
1388471129;Smartphone
-2123729554;Feature_plus
1951221469;Feature_plus
1944542458;Feature_plus
1019035346;Smartphone
-1563016325;Smartphone
1668827341;Smartphone
1221908358;Smartphone
293922801;Smartphone
59904378;Feature_plus
1469499088;Smartphone
-407624748;Smartphone
-173071578;Smartphone
387933041;Feature_plus
-685917168;Feature_plus
-320162682;Tablets
-1635420232;Voice_centered
726420607;Feature_plus
2088505938;Voice_centered
1857667597;Tablets
1089653517;Smartphone
486957659;Voice_centered
-1594984920;Smartphone
-357493643;Feature_plus
-1606791766;Tablets
690567882;Data_only
2005550607;Feature_plus
-1752686898;Smartphone
2007584196;Smartphone
-627122454;Smartphone
1315564733;Smartphone
1173407541;Voice_centered
2004282445;Feature_plus
-1141059328;Feature_plus
-845465827;Smartphone
767963214;Feature_plus
982517746;Voice_centered
895753766;Feature_plus
1090737233;Voice_centered
1498581401;Voice_centered
736053076;Voice_centered
-2025488148;Voice_centered
-1434562048;Smartphone
1028167005;Smartphone
983155903;Smartphone
1543250758;Smartphone
1720126390;Smartphone
-140115881;Smartphone
-177798665;Voice_centered
1141894084;Smartphone
428579329;Tablets
1460307313;Voice_centered
-405556726;Voice_centered
-51537722;Voice_centered
775639522;Smartphone
-1857471350;Voice_centered
1239155878;Feature_plus
1774083399;Voice_centered
-2017380213;Smartphone
936251744;Smartphone
1163123391;Tablets
1107707869;Tablets
641406090;Voice_centered
642691895;Smartphone
1855245257;Smartphone
-1823756514;Feature_plus
881517697;Feature_plus
-294935431;Feature_plus
190110653;Smartphone
-1447718366;Smartphone
-1742223058;Voice_centered
-1356379689;Voice_centered
-156341381;Feature_plus
-974848065;Feature_plus
-727447323;Feature_plus
783756746;Smartphone
1425332630;Smartphone
760697856;Data_only
-491891543;Smartphone
79547904;Smartphone
1212742387;Smartphone
-737252153;Feature_plus
393374849;Voice_centered
-1471650017;Tablets
1412409205;Smartphone
-1183717224;Feature_plus
1789051114;Smartphone
-1636432942;Smartphone
407491152;Voice_centered
661214353;Voice_centered
1724085631;Smartphone
-1204950572;Smartphone
584167933;Tablets
1961746103;Voice_centered
2022732525;Smartphone
-1501175700;Smartphone
-1166828264;Smartphone
734837754;Tablets
-1290439650;Smartphone
-1564600998;Smartphone
1118620848;Smartphone
1604148748;Smartphone
-1911182520;Voice_centered
1570589948;Voice_centered
-779372624;Smartphone
1648001555;Voice_centered
2115525609;Voice_centered
1493580482;Smartphone
-1543259697;Smartphone
-1680284922;Smartphone
1465594304;Smartphone
368640348;Smartphone
-135189460;Smartphone
1973697608;Smartphone
1159593593;Feature_plus
121615970;Smartphone
91771507;Smartphone
-1686952191;Feature_plus
-868335967;Voice_centered
-544735756;Smartphone
1869865162;Smartphone
-858890360;Smartphone
-344668369;Smartphone
-409967410;Feature_plus
-1176700676;Voice_centered
-1590811196;Smartphone
-531434882;Voice_centered
9754884;Feature_plus
-986703332;Feature_plus
119736507;Feature_plus
-2001289834;Feature_plus
-433550515;Feature_plus
779757868;Smartphone
2057623806;Feature_plus
-1370833397;Smartphone
-201730852;Smartphone
1818319656;Feature_plus
-1292657381;Smartphone
-447589919;Voice_centered
-592838784;Smartphone
1219017888;Feature_plus
-896661432;Smartphone
516336215;Tablets
1743601616;Feature_plus
24163979;Smartphone
1892957982;Smartphone
925102466;Feature_plus
-745268573;Voice_centered
1330083607;Voice_centered
-878495699;Voice_centered
1537283143;Voice_centered
435228968;Smartphone
1936100189;Smartphone
-931844834;Smartphone
793802390;Smartphone
1704950955;Smartphone
173247842;Smartphone
410362941;Data_only
-1618374214;Smartphone
1398617917;Smartphone
243217106;Smartphone
381194111;Voice_centered
-811803208;Voice_centered
772154276;Voice_centered
-1435756686;Feature_plus
-679285565;Feature_plus
1894199444;Voice_centered
1596830984;Smartphone
656270790;Smartphone
-663680906;Tablets
-1466226007;Smartphone
-709922016;Smartphone
1364347003;Voice_centered
1790549561;Voice_centered
-470061078;Smartphone
719983715;Feature_plus
859612711;Voice_centered
-1805982596;Voice_centered
373779603;Smartphone
260301556;Smartphone
-1303948310;Feature_plus
-1001372229;Feature_plus
-1131413546;Smartphone
2147257467;Smartphone
667373137;Voice_centered
-1199102108;Voice_centered
121608247;Feature_plus
253766053;Smartphone
319794248;Voice_centered
-1022667479;Tablets
-1114597706;Voice_centered
-1660656745;Feature_plus
1089722541;Smartphone
-1220651112;Feature_plus
1715829628;Voice_centered
152719194;Smartphone
2094782182;Smartphone
-1518987287;Smartphone
-1350990100;Feature_plus
1574254882;Voice_centered
-77084274;Voice_centered
717581183;Voice_centered
2091868191;Data_only
1805081338;Smartphone
1797920701;Smartphone
1060588913;Smartphone
-2089207855;Smartphone
-1693311528;Smartphone
-1862102603;Smartphone
1241926894;Smartphone
562816809;Smartphone
453834132;Smartphone
1139663642;Smartphone
908756991;Smartphone
-1312789448;Smartphone
-595308943;Feature_plus
1402354429;Smartphone
-1700010844;Tablets
929953645;Voice_centered
2056495540;Voice_centered
-1043225956;Data_only
-1072922256;Feature_plus
512889618;Voice_centered
82947463;Feature_plus
55094755;Smartphone
-1141312672;Smartphone
-328870618;Smartphone
1700995555;Feature_plus
-1891702877;Tablets
1359681946;Smartphone
-505557924;Voice_centered
-506025107;Smartphone
-325009086;Feature_plus
-1108473702;Voice_centered
1714870569;Smartphone
-1242038750;Feature_plus
1916242024;Smartphone
752950131;Smartphone
1029994237;Feature_plus
-863384730;Smartphone
-1703317447;Feature_plus
596237651;Feature_plus
-1460119814;Smartphone
-1639014740;Smartphone
-1567646794;Voice_centered
1040737567;Feature_plus
379457672;Feature_plus
791135372;Feature_plus
-526191094;Smartphone
-4302815;Feature_plus
-176186172;Smartphone
-1143002937;Feature_plus
-49531453;Smartphone
-1536648887;Feature_plus
1711816393;Smartphone
-51467701;Feature_plus
1566070541;Smartphone
-52320078;Voice_centered
1086036518;Voice_centered
-930638356;Smartphone
-1631279451;Smartphone
1042146939;Smartphone
460920038;Smartphone
-1073474662;Smartphone
1194739615;Smartphone
1919903869;Voice_centered
-1261575177;Smartphone
-561255490;Smartphone
1781760458;Smartphone
-1483113982;Smartphone
2083147658;Voice_centered
1598037426;Voice_centered
1310246797;Voice_centered
1659120700;Smartphone
1610207438;Voice_centered
920217955;Voice_centered
1541553099;Voice_centered
-920652594;Voice_centered
-1992224510;Smartphone
158526862;Smartphone
1460306903;Tablets
-799674169;Tablets
1344603446;Smartphone
-835911226;Voice_centered
-1357497788;Smartphone
-1938123370;Voice_centered
-1439743889;Voice_centered
-949957745;Smartphone
1688639776;Smartphone
-228469250;Tablets
-683949239;Voice_centered
1703880732;Feature_plus
1937709063;Voice_centered
443616866;Smartphone
763238602;Smartphone
-365072166;Smartphone
2147451135;Smartphone
-853065369;Smartphone
-794471677;Smartphone
759049792;Smartphone
-1084118187;Feature_plus
917276583;Smartphone
-230382889;Smartphone
1998342789;Smartphone
-1862905182;Data_only
-595800159;Smartphone
-1573459206;Voice_centered
-1752657416;Smartphone
-932624382;Smartphone
1487453831;Feature_plus
2020509149;Voice_centered
-876125508;Data_only
1205878869;Voice_centered
-1779439512;Voice_centered
922393027;Voice_centered
1438972409;Voice_centered
2131941082;Voice_centered
492270591;Smartphone
430123718;Smartphone
-1209364335;Smartphone
1265852242;Smartphone
-1200254353;Smartphone
1006851847;Smartphone
1809677335;Smartphone
-1085339609;Smartphone
-1563925895;Feature_plus
479046165;Voice_centered
-691219822;Smartphone
839178273;Voice_centered
1223984283;Smartphone
-391314269;Smartphone
-894344553;Feature_plus
-1332434187;Smartphone
1577581107;Voice_centered
-626459470;Feature_plus
-157670426;Smartphone
-646597876;Smartphone
631888660;Feature_plus
1858903846;Smartphone
-1989550105;Feature_plus
-1709349315;Smartphone
88390977;Smartphone
1644067643;Smartphone
-488315902;Feature_plus
-404637197;Smartphone
1744380556;Voice_centered
570040327;Smartphone
-1390375930;Feature_plus
-129199857;Voice_centered
-1897057352;Data_only
-1573437968;Voice_centered
770780852;Voice_centered
-2137825059;Smartphone
-1336114570;Smartphone
1820662704;Data_only
1204166432;Smartphone
486290262;Smartphone
1977866459;Smartphone
1454282166;Smartphone
-404376588;Smartphone
1155630538;Smartphone
1398512239;Voice_centered
-1440595608;Smartphone
-1174783298;Smartphone
1362623590;Voice_centered
566822782;Smartphone
1958477192;Voice_centered
1531404457;Smartphone
1301691385;Voice_centered
-1273802533;Voice_centered
-1545008957;Data_only
1823642473;Smartphone
1584540992;Smartphone
-1552255302;Smartphone
-1234175949;Smartphone
-2147360540;Smartphone
-1127696976;Smartphone
-1079569011;Data_only
11827833;Tablets
-1507568669;Smartphone
-427365079;Smartphone
-1932422749;Voice_centered
358272260;Voice_centered
-127554120;Voice_centered
-594123898;Voice_centered
818913624;Smartphone
1627247848;Voice_centered
1515944250;Voice_centered
631402484;Smartphone
195651507;Smartphone
383096230;Feature_plus
1906899242;Voice_centered
-601549758;Smartphone
1999321261;Smartphone
115971353;Voice_centered
1448514170;Smartphone
-1777037055;Voice_centered
-459566657;Voice_centered
355522462;Smartphone
284247904;Feature_plus
1804632939;Smartphone
1441585590;Feature_plus
-833712206;Smartphone
1684265882;Data_only
-1970205270;Data_only
1589093536;Voice_centered
1615459119;Smartphone
-523038078;Tablets
-317906804;Voice_centered
2098217918;Data_only
-2007115635;Tablets
-676758908;Smartphone
-168026819;Data_only
-1158728299;Feature_plus
1718612707;Voice_centered
1596531638;Voice_centered
162846577;Feature_plus
874789155;Smartphone
1019627594;Feature_plus
1207237598;Smartphone
-2108412082;Voice_centered
1700945144;Voice_centered
-1729782351;Voice_centered
609716797;Voice_centered
-1838722058;Voice_centered
600149838;Voice_centered
1357253091;Feature_plus
399618719;Data_only
-1568449831;Smartphone
-1540660856;Smartphone
1868226379;Smartphone
-1343703199;Smartphone
893701753;Voice_centered
-270144921;Smartphone
727832244;Smartphone
-1927013042;Voice_centered
968271752;Voice_centered
-1143672800;Voice_centered
720639311;Smartphone
-1549544758;Voice_centered
2119593538;Feature_plus
1679813408;Smartphone
-50539354;Smartphone
-39687948;Smartphone
-1913712700;Smartphone
1197904855;Voice_centered
-1228397791;Feature_plus
-2131590663;Data_only
908038608;Smartphone
1340619661;Smartphone
-1270985651;Smartphone
-1733706316;Feature_plus
-156045356;Smartphone
2037600733;Voice_centered
1259966330;Voice_centered
1317855762;Feature_plus
1831482959;Smartphone
-328705766;Smartphone
559245035;Feature_plus
1677443450;Smartphone
-355358145;Smartphone
-2134851624;Smartphone
-590413173;Smartphone
-236266674;Smartphone
-359540555;Smartphone
-612637745;Smartphone
1857936043;Feature_plus
390993381;Smartphone
-594327689;Smartphone
-2104648899;Smartphone
1020473810;Smartphone
1677266158;Feature_plus
-1031731893;Feature_plus
-735109679;Feature_plus
-1365835247;Smartphone
44955373;Voice_centered
1243286999;Voice_centered
-784224912;Voice_centered
-703400914;Voice_centered
-682427799;Voice_centered
1032200435;Voice_centered
1191758947;Smartphone
-1658618135;Smartphone
641936128;Smartphone
-381864149;Smartphone
-1237265381;Smartphone
-574691062;Smartphone
-1955208612;Smartphone
1235347122;Smartphone
1913882263;Smartphone
-2140556884;Smartphone
-2075408099;Voice_centered
-1587463427;Data_only
1071010752;Smartphone
1468997071;Voice_centered
380513050;Voice_centered
1697468753;Voice_centered
-1842562807;Feature_plus
859626078;Smartphone
285316831;Feature_plus
-87558910;Voice_centered
-1996122792;Feature_plus
-1245501244;Voice_centered
-396944366;Feature_plus
-1712247265;Data_only
-2134877110;Smartphone
-1544913020;Voice_centered
1752149440;Smartphone
-633849392;Smartphone
-1089197336;Data_only
1572578427;Feature_plus
-1461812773;Feature_plus
-993385762;Voice_centered
2091162239;Voice_centered
-1148298838;Smartphone
1517565966;Voice_centered
1954288447;Smartphone
-1927032380;Voice_centered
665286362;Smartphone
264948944;Feature_plus
-14616218;Smartphone
-882885975;Smartphone
-285078422;Voice_centered
-1379609789;Voice_centered
334336770;Feature_plus
-1209736568;Feature_plus
804175244;Smartphone
-817861758;Smartphone
653396063;Data_only
1089636975;Smartphone
91278490;Smartphone
-868043116;Feature_plus
-127061032;Smartphone
1070514118;Smartphone
186900767;Voice_centered
820735337;Voice_centered
-8463901;Voice_centered
1008839020;Voice_centered
-1552275732;Smartphone
-915042787;Smartphone
759255910;Smartphone
-1304398414;Smartphone
-196625926;Smartphone
-1350140282;Smartphone
542668456;Smartphone
1688397260;Smartphone
-1229754296;Smartphone
-1759945608;Smartphone
-283461215;Data_only
-30731888;Feature_plus
-535572725;Smartphone
1218209287;Voice_centered
-1311336966;Feature_plus
-207531457;Feature_plus
633920758;Smartphone
-1795426884;Feature_plus
-446420124;Feature_plus
-1892427590;Smartphone
1140817667;Smartphone
1325054256;Smartphone
-2109223036;Voice_centered
803347017;Voice_centered
556122852;Feature_plus
2131243980;Voice_centered
-1213150866;Tablets
-312827085;Smartphone
-2040347733;Smartphone
-1397710322;Feature_plus
-771823424;Voice_centered
1585889664;Feature_plus
-335467881;Smartphone
-714505622;Smartphone
1205278211;Feature_plus
-387840782;Smartphone
-1190522430;Smartphone
-176947029;Smartphone
145246697;Feature_plus
1284395389;Smartphone
713715626;Smartphone
-466332062;Tablets
182929927;Data_only
2078308153;Feature_plus
-928657431;Feature_plus
938390371;Tablets
-65559234;Voice_centered
-1273365223;Voice_centered
-1641467731;Data_only
-1204257381;Smartphone
-945328334;Smartphone
1735559804;Voice_centered
-1618905391;Voice_centered
-1877694644;Voice_centered
400386485;Smartphone
1374665311;Smartphone
-872909657;Smartphone
1490875906;Smartphone
-1804262126;Smartphone
1510299006;Voice_centered
916124812;Smartphone
-2092276843;Smartphone
-2039781573;Smartphone
-536976405;Smartphone
2124730154;Smartphone
587734738;Voice_centered
-1880020700;Voice_centered
-549064423;Feature_plus
493415843;Feature_plus
928322658;Feature_plus
1687539812;Voice_centered
960192432;Smartphone
787407702;Voice_centered
-538064515;Smartphone
-2041676182;Feature_plus
1568258677;Smartphone
-173282898;Feature_plus
-1461392167;Feature_plus
1008705865;Feature_plus
-1232626137;Tablets
-1544704289;Smartphone
-1133134161;Smartphone
1374850657;Smartphone
-483272338;Data_only
-1486343792;Feature_plus
390470882;Smartphone
-688032255;Voice_centered
405289897;Smartphone
-1527091378;Smartphone
2027995039;Smartphone
101998161;Smartphone
401628473;Data_only
25840702;Smartphone
2066962081;Smartphone
-1878192059;Voice_centered
432759484;Feature_plus
1289726451;Smartphone
76313378;Smartphone
-1181703800;Smartphone
-571057254;Smartphone
-306421064;Voice_centered
500799084;Voice_centered
-808603967;Feature_plus
1458163797;Smartphone
1375386781;Smartphone
-1367870981;Voice_centered
238060095;Smartphone
1344947360;Voice_centered
-1656695662;Voice_centered
737228065;Voice_centered
1013090898;Smartphone
-1358220987;Smartphone
57223571;Smartphone
280539923;Smartphone
-947760859;Smartphone
-1125058697;Smartphone
-1444613168;Smartphone
-1505431337;Smartphone
-1284279181;Smartphone
1944867514;Voice_centered
-1815563904;Smartphone
-1443996613;Smartphone
1790180017;Voice_centered
817693491;Smartphone
-1502277367;Voice_centered
-888103531;Feature_plus
208725624;Smartphone
-1503145385;Voice_centered
769468441;Smartphone
1406725664;Voice_centered
1068432102;Smartphone
-1147732892;Smartphone
525373618;Feature_plus
-1494039906;Voice_centered
-183702000;Feature_plus
-2030668317;Smartphone
-1068824858;Smartphone
2146865388;Feature_plus
566769145;Tablets
1947702913;Smartphone
-1770363982;Voice_centered
1086338874;Smartphone
200676618;Feature_plus
-1927153287;Data_only
1793141300;Voice_centered
-1230350407;Tablets
-651483776;Voice_centered
-811719536;Smartphone
2004077861;Smartphone
-2123188269;Feature_plus
-257938009;Smartphone
-2003505858;Feature_plus
2068418466;Smartphone
-721124445;Data_only
-1250128259;Smartphone
-1387523768;Smartphone
182621547;Smartphone
-736073849;Voice_centered
1198627020;Voice_centered
1276216995;Voice_centered
-2087457168;Voice_centered
610694242;Smartphone
1109207601;Smartphone
355349977;Smartphone
729042124;Smartphone
-1299638986;Voice_centered
505488658;Smartphone
1268518681;Smartphone
199111511;Tablets
1227737415;Smartphone
198676742;Smartphone
-1971814129;Smartphone
-1287065563;Voice_centered
1760163559;Voice_centered
-498074133;Voice_centered
-125007283;Voice_centered
26692143;Feature_plus
-1719837402;Smartphone
-1670335650;Voice_centered
-618393666;Feature_plus
-804102645;Smartphone
-1010760561;Smartphone
727699685;Data_only
1710764572;Feature_plus
-1732135062;Tablets
1387186841;Smartphone
-653181010;Smartphone
-1075544050;Voice_centered
1603924085;Smartphone
377393181;Smartphone
1500194178;Smartphone
262989624;Voice_centered
-805082817;Tablets
-1489011627;Smartphone
1111238502;Voice_centered
1164468126;Voice_centered
1663825763;Data_only
-1812154686;Voice_centered
1514497243;Feature_plus
-251609397;Feature_plus
-1263707622;Smartphone
1657714732;Feature_plus
536153451;Voice_centered
-1241883134;Smartphone
-958949330;Data_only
1804925476;Feature_plus
-762743720;Voice_centered
1570876862;Smartphone
-474201251;Feature_plus
-1275052279;Smartphone
2136759414;Data_only
542984499;Smartphone
-1128477535;Feature_plus
2014186898;Voice_centered
-1424075300;Smartphone
-1000658316;Smartphone
-395590191;Smartphone
-1638414921;Tablets
1337101393;Voice_centered
313108844;Smartphone
-1392718612;Smartphone
177310414;Smartphone
1576825318;Smartphone
926206478;Data_only
-1040319104;Voice_centered
-1266590348;Voice_centered
2077615524;Smartphone
1249662425;Smartphone
-1030667670;Smartphone
1377264428;Smartphone
-1793913762;Smartphone
-2049188445;Feature_plus
-1930470502;Smartphone
62898326;Smartphone
45920112;Data_only
1249613811;Smartphone
2077978554;Feature_plus
690927692;Smartphone
-1130504329;Smartphone
980450202;Smartphone
-1051786166;Feature_plus
-1130554583;Feature_plus
1002701730;Feature_plus
-66084927;Smartphone
-1053358525;Feature_plus
1572546220;Smartphone
1546606603;Smartphone
1643151255;Smartphone
-2042459682;Feature_plus
1989587437;Smartphone
1984196394;Smartphone
-440357899;Feature_plus
802498628;Voice_centered
-140856129;Smartphone
784909689;Voice_centered
-559451297;Voice_centered
1000232165;Voice_centered
1859549156;Voice_centered
-1328609013;Voice_centered
-746922683;Voice_centered
1137288453;Voice_centered
-537171558;Voice_centered
-555121817;Smartphone
-469687198;Smartphone
1517726447;Smartphone
-1286282173;Smartphone
866444974;Tablets
490020030;Smartphone
574762417;Data_only
412659328;Smartphone
-1418511415;Smartphone
-2051774690;Smartphone
-849740155;Smartphone
1638178331;Smartphone
-1028842450;Voice_centered
-1577939685;Voice_centered
-1028530607;Tablets
-945061;Voice_centered
-1149900878;Smartphone
-1540667618;Feature_plus
1668936542;Smartphone
-1727572223;Tablets
121076627;Feature_plus
167984209;Feature_plus
2087751525;Voice_centered
1393202230;Voice_centered
-1341511160;Smartphone
122471086;Smartphone
-672383869;Voice_centered
321004252;Smartphone
-1919215927;Smartphone
1982306981;Data_only
-79690317;Smartphone
-1093416181;Voice_centered
